facility_id,facility_name,jurisdiction,facility_type,security_level,operational_status,street_address,city,state,zip_code,county,county_fips,phone_number,website,latitude,longitude,design_capacity,population,gender,data_source
10001705,Tennessee Prison for Women,State,State / Federal Prison,Maximum,Open,3881 Stewarts Lane,Nashville,TN,37243,Davidson,47037,(615) 741-1255,https://www.tn.gov/correction/sp/state-prison-list.html,36.193379,-86.859054,817,685,Not Specified,DHS HIFLD Critical Infrastructure
10001706,Woodland Hills Youth Development Center,State,Juvenile Detention / Residential,Juvenile,Open,3965 Stewarts Lane,Nashville,TN,37243,Davidson,47037,(629) 888-5868,https://www.tn.gov/tnvolunteerchallenge/about-the-program.html,36.200583,-86.86544,144,0,Not Specified,DHS HIFLD Critical Infrastructure
10001014,Turney Center Industrial Complex,State,Adult Correctional Facility,Close,Open,1499 R.w. Moore Memorial Hwy,Only,TN,37140,Hickman,47081,(931) 729-5161,https://www.tn.gov/correction/sp/state-prison-list.html,35.831795,-87.68784,1184,1565,Not Specified,DHS HIFLD Critical Infrastructure
10001013,Brushy Mountain Correctional Complex,State,Adult Correctional Facility,Maximum,Closed,9182 Petros Hwy,Petros,TN,37845,Morgan,47129,,,36.108031,-84.455604,584,0,Not Specified,DHS HIFLD Critical Infrastructure
10001713,Bledsoe County Correctional Complex,State,Adult Correctional Facility,Maximum,Open,1045 Horsehead Rd,Pikeville,TN,37367,Bledsoe,47007,(423) 881-3251,https://www.tn.gov/correction/sp/state-prison-list.html,35.742479,-85.257684,2539,2427,Not Specified,DHS HIFLD Critical Infrastructure
10001714,Taft Youth Development Center,State,Juvenile Detention / Residential,Juvenile,Closed,900 State Route 301,Pikeville,TN,37367,Bledsoe,47007,,,35.760392,-85.245818,156,0,Not Specified,DHS HIFLD Critical Infrastructure
10001703,Northeast Correctional Complex - Annex,State,Adult Correctional Facility,Minimum,Open,188 Old Railroad Grade Rd,Roan Mountain,TN,37687,Carter,47019,(423) 772-3231,https://www.tn.gov/correction/sp/state-prison-list.html,36.21126,-82.106444,180,,Not Specified,DHS HIFLD Critical Infrastructure
10003546,John S. Wilder Youth Development Center,State,Juvenile Detention / Residential,Juvenile,Open,13870 Highway 59,Somerville,TN,38068,Fayette,47047,(901) 465-7359,https://www.tn.gov/dcs/program-areas/juvenile-justice/ydc/wilder.html,35.2785,-89.366253,189,170,Not Specified,DHS HIFLD Critical Infrastructure
10003496,Northwest Correctional Complex,State,Adult Correctional Facility,Medium,Open,960 State Route 212,Tiptonville,TN,38079,Lake,47095,(731) 253-5000,https://www.tn.gov/correction/sp/state-prison-list.html,36.42066,-89.454551,2436,2343,Not Specified,DHS HIFLD Critical Infrastructure
10003507,Morgan County Correctional Complex,State,Adult Correctional Facility,Maximum,Open,541 Wayne Cotton Morgan Dr,Wartburg,TN,37887,Morgan,47129,(423) 346-1300,https://www.tn.gov/correction/sp/state-prison-list.html,36.113471,-84.539198,2230,2149,Not Specified,DHS HIFLD Critical Infrastructure
10006662,Natchez Trace Youth Academy,State,Juvenile Detention / Residential,Juvenile,Open,415 Seven Hawks Lane,Waverly,TN,37185,Humphreys,47085,(931) 296-1183,https://www.natcheztraceyouthacademy.com/,35.833357,-87.867613,90,,Not Specified,DHS HIFLD Critical Infrastructure
10001716,Hardeman County Correctional Facility,State,State / Federal Prison,Medium,Open,2520 Union Springs Rd,Whiteville,TN,38075,Hardeman,47069,(731) 254-6000,http://www.corecivic.com/facilities,35.2875,-89.160379,2100,1981,Not Specified,DHS HIFLD Critical Infrastructure
10001717,Whiteville Correctional Facility,State,State / Federal Prison,Medium,Open,1440 Union Springs Road,Whiteville,TN,38075,Hardeman,47069,(731) 254-9400,http://www.corecivic.com/facilities,35.299242,-89.153942,1619,1499,Not Specified,DHS HIFLD Critical Infrastructure
10002780,Taylor County Jail,County / Local,County / Local Jail,Not Specified,Open,910 S 27th,Abilene,TX,79602,Taylor,48441,(325) 691-7423,,32.417243,-99.73494,874,630,Not Specified,DHS HIFLD Critical Infrastructure
10002781,Taylor County Juvenile Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,889 S 25th St,Abilene,TX,79602,Taylor,48441,(325) 691-7462,,32.418256,-99.73318,22,,Not Specified,DHS HIFLD Critical Infrastructure
10004389,Shackelford County Jail,County / Local,County / Local Jail,Not Specified,Open,791 US Hwy 180 West,Albany,TX,76430,Shackelford,48417,(325) 762-9500,,32.717138,-99.302743,27,11,Not Specified,DHS HIFLD Critical Infrastructure
10002929,Jim Wells County Jail,County / Local,County / Local Jail,Not Specified,Open,300 N Cameron St,Alice,TX,78332,Jim Wells,48249,,http://www.jimwellscounty-tx.gov/index.html,27.753703,-98.070569,88,51,Not Specified,DHS HIFLD Critical Infrastructure
10004421,Brewster County Jail,County / Local,County / Local Jail,Not Specified,Open,307 West Sul Ross Ave,Alpine,TX,79830,Brewster,48043,(432) 837-5541,,30.359176,-103.664912,56,46,Not Specified,DHS HIFLD Critical Infrastructure
10000153,Potter County Detention Center,County / Local,County / Local Jail,Not Specified,Open,13100 NE 29th,Amarillo,TX,79111,Potter,48375,(806) 335-4100,http://www.pottercountysheriff.org/index.htm,35.2412,-101.667084,576,515,Not Specified,DHS HIFLD Critical Infrastructure
10006452,Potter County Inifirmary,County / Local,County / Local Jail,Not Specified,Open,13100 NE 29th,Amarillo,TX,79111,Potter,48375,,http://www.pottercountysheriff.org/index.htm,35.243177,-101.667551,27,,Not Specified,DHS HIFLD Critical Infrastructure
10002708,Randall County Jail,County / Local,County / Local Jail,Not Specified,Open,9100 S Georgia,Amarillo,TX,79118,Randall,48381,(806) 468-5752,http://www.rc-sheriff.com/index.php,35.117321,-101.867952,454,441,Not Specified,DHS HIFLD Critical Infrastructure
10002709,Youth Center of the High Plains,County / Local,Juvenile Detention / Residential,Juvenile,Open,9300 S Georgia,Amarillo,TX,79118,Randall,48381,(806) 468-5708,http://www.rcjj.org/welcome,35.114221,-101.867758,86,,Not Specified,DHS HIFLD Critical Infrastructure
10002879,Chambers County Jail,County / Local,County / Local Jail,Not Specified,Open,201 N Court,Anahuac,TX,77514,Chambers,48071,(401) 267-2500,https://www.co.chambers.tx.us/page/sheriff.jail,29.770181,-94.685155,148,112,Not Specified,DHS HIFLD Critical Infrastructure
10001280,Grimes County Jail,County / Local,County / Local Jail,Not Specified,Open,382 Fm 149 W,Anderson,TX,77830,Grimes,48185,(936) 873-6439,http://grimescountyso.org/divisions.htm,30.490231,-95.992858,111,53,Not Specified,DHS HIFLD Critical Infrastructure
10002779,Andrews County Jail,County / Local,County / Local Jail,Not Specified,Open,201 N Main,Andrews,TX,79714,Andrews,48003,(432) 523-5545,,32.320118,-102.547718,50,24,Not Specified,DHS HIFLD Critical Infrastructure
10001996,Brazoria County Detention Center,County / Local,County / Local Jail,Not Specified,Open,3602 County Rd 45,Angleton,TX,77515,Brazoria,48039,,http://brazoriacountytx.gov/departments/sheriff-s-office,29.24332,-95.407699,1170,789,Not Specified,DHS HIFLD Critical Infrastructure
10001289,Brazoria Juvenile Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,20875 County Rd 171,Angleton,TX,77515,Brazoria,48039,(979) 864-1210,http://brazoriacountytx.gov/departments/juvenile-probation,29.17552,-95.4035,78,45,Not Specified,DHS HIFLD Critical Infrastructure
10000177,Jones County Jail,County / Local,County / Local Jail,Not Specified,Open,1100 11th St,Anson,TX,79501,Jones,48253,(325) 823-3201,,32.757282,-99.897755,96,62,Not Specified,DHS HIFLD Critical Infrastructure
10004376,Archer County Jail,County / Local,County / Local Jail,Not Specified,Open,100 Law Enforcement Way,Archer City,TX,76351,Archer,48009,(940) 574-2571,,33.602511,-98.622459,48,16,Not Specified,DHS HIFLD Critical Infrastructure
10001971,Arlington City Jail,County / Local,County / Local Jail,Not Specified,Open,620 W Division St,Arlington,TX,76011,Tarrant,48439,(817) 459-5648,https://www.arlingtontx.gov/city_hall/departments/police/crime/jail_arrests_offenders,32.738437,-97.113524,,39,Not Specified,DHS HIFLD Critical Infrastructure
10004380,Stonewall County Jail,County / Local,County / Local Jail,Not Specified,Open,432 South Jefferson,Aspermont,TX,79502,Stonewall,48433,(940) 989-3333,,33.140331,-100.226811,10,1,Not Specified,DHS HIFLD Critical Infrastructure
10002786,Henderson County Detention Center,County / Local,County / Local Jail,Not Specified,Open,206a N Murchison St,Athens,TX,75751,Henderson,48213,(903) 677-6322,,32.208318,-95.845302,509,356,Not Specified,DHS HIFLD Critical Infrastructure
10001269,Henderson County Juvenile Detention Center,County / Local,Juvenile Detention / Residential,Juvenile,Closed,201 E Larkin St,Athens,TX,75751,Henderson,48213,,,32.206827,-95.853128,,0,Not Specified,DHS HIFLD Critical Infrastructure
10001282,Gardner - Betts Juvenile Justice Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,2515 S Congress Ave,Austin,TX,78704,Travis,48453,(512) 854-7000,,30.235736,-97.753746,120,64,Not Specified,DHS HIFLD Critical Infrastructure
10001281,Gardner Betts Juvenile Justice Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,2515 S Congress Ave,Austin,TX,78704,Travis,48453,(512) 854-7000,,30.236037,-97.75455,118,46,Not Specified,DHS HIFLD Critical Infrastructure
10002841,Travis County Jail / Central Booking Facility,County / Local,County / Local Jail,Maximum,Open,500 W 10th St,Austin,TX,78701,Travis,48453,(512) 854-9770,https://www.tcsheriff.org/,30.273691,-97.746345,361,348,Not Specified,DHS HIFLD Critical Infrastructure
10004393,Callahan County Jail,County / Local,County / Local Jail,Not Specified,Open,432 Market St,Baird,TX,79504,Callahan,48059,(325) 854-1444,,32.39516,-99.393962,10,1,Not Specified,DHS HIFLD Critical Infrastructure
10004397,Runnels County Jail,County / Local,County / Local Jail,Not Specified,Open,200 South Hickory Hill Drive,Ballinger,TX,76821,Runnels,48399,(325) 365-2110,,31.720453,-99.958436,87,36,Not Specified,DHS HIFLD Critical Infrastructure
10002878,Bandera County Jail,County / Local,County / Local Jail,Not Specified,Open,3360 State Hwy. 173 North,Bandera,TX,78003,Bandera,48019,(830) 796-7759,,29.769944,-99.059003,96,60,Not Specified,DHS HIFLD Critical Infrastructure
10002847,Bastrop County Jail,County / Local,County / Local Jail,Not Specified,Open,200 Jackson St,Bastrop,TX,78602,Bastrop,48021,(512) 549-5100,http://www.co.bastrop.tx.us/page/lec.sheriff,30.101796,-97.308935,400,286,Not Specified,DHS HIFLD Critical Infrastructure
10002903,Matagorda County Jail,County / Local,County / Local Jail,Not Specified,Open,2323 Avenue E,Bay City,TX,77414,Matagorda,48321,(979) 245-5526,,28.980252,-95.970833,192,87,Not Specified,DHS HIFLD Critical Infrastructure
10005738,Baytown Municipal Jail,County / Local,County / Local Jail,Not Specified,Open,3200 North Main Street,Baytown,TX,77521,Harris,48201,(281) 422-8371,,29.755506,-94.963025,,16,Not Specified,DHS HIFLD Critical Infrastructure
10002855,Jefferson County Correctional Facility,County / Local,County / Local Jail,Maximum,Open,5030 Hwy 69 S,Beaumont,TX,77705,Jefferson,48245,(409) 726-2500,https://co.jefferson.tx.us/Sheriff/,30.003044,-94.045243,1220,777,Not Specified,DHS HIFLD Critical Infrastructure
10002854,Jefferson County Downtown Jail,County / Local,County / Local Jail,Medium,Open,1001 Pearl St,Beaumont,TX,77701,Jefferson,48245,(409) 434-4653,http://www.lasallecorrections.com/our-locations-table/,30.079454,-94.093586,501,267,Not Specified,DHS HIFLD Critical Infrastructure
10002856,Minnie Rogers Juvenile Justice Center,County / Local,Juvenile Detention / Residential,Juvenile,Open,5326 US Hwy 69 S,Beaumont,TX,77705,Jefferson,48245,(409) 722-7474,,30.000325,-94.042187,48,,Not Specified,DHS HIFLD Critical Infrastructure
10001292,Bee County Jail,County / Local,County / Local Jail,Not Specified,Open,1511 E Toledo St,Beeville,TX,78102,Bee,48025,(361) 362-3221,,28.40642,-97.730359,128,109,Not Specified,DHS HIFLD Critical Infrastructure
10002875,Austin County Jail,County / Local,County / Local Jail,Maximum,Open,417 N Chesley St,Bellville,TX,77418,Austin,48015,(979) 865-5321,,29.958143,-96.263314,90,0,Not Specified,DHS HIFLD Critical Infrastructure
10001982,Bell County Central Jail,County / Local,County / Local Jail,Not Specified,Open,111 W Central Ave,Belton,TX,76513,Bell,48027,(254) 933-5400,https://www.bellcountytx.com/county_government/sheriff/,31.056214,-97.464513,,,Not Specified,DHS HIFLD Critical Infrastructure
10006863,Bell County Loop Jail,County / Local,County / Local Jail,Not Specified,Open,2405 S. Loop 121,Belton,TX,76513,Bell,48027,(254) 933-5400,https://www.bellcountytx.com/county_government/sheriff/,31.037578,-97.487705,,,Not Specified,DHS HIFLD Critical Infrastructure
10004375,Knox County Jail,County / Local,County / Local Jail,Not Specified,Open,104 South Stewart Street,Benjamin,TX,79505,Knox,48275,(940) 459-2041,,33.583459,-99.79434,14,8,Not Specified,DHS HIFLD Critical Infrastructure
10004407,Reagan County Jail,County / Local,County / Local Jail,Not Specified,Open,320 North Plaza Avenue,Big Lake,TX,76932,Reagan,48383,(325) 884-2424,,31.193085,-101.459708,96,25,Not Specified,DHS HIFLD Critical Infrastructure
10002777,Howard County Detention Center,County / Local,County / Local Jail,Not Specified,Open,3611 W. Hwy 80,Big Spring,TX,79720,Howard,48227,(432) 264-2244,,32.23483,-101.512494,96,61,Not Specified,DHS HIFLD Critical Infrastructure
10005730,Howard County Juvenile Probation Department,County / Local,Juvenile Detention / Residential,Juvenile,Closed,315 South Main Street,Big Spring,TX,79720,Howard,48227,,,32.25228,-101.476339,,0,Not Specified,DHS HIFLD Critical Infrastructure
10004431,Kendall County Jail,County / Local,County / Local Jail,Not Specified,Open,6 Staudt Street,Boerne,TX,78006,Kendall,48259,(830) 249-9721,http://www.kendallcountysheriff.com/index.html,29.80625,-98.723101,60,91,Not Specified,DHS HIFLD Critical Infrastructure
10006517,Fannin County Detention Center,County / Local,County / Local Jail,Not Specified,Open,2389 Silo Road,Bonham,TX,75418,Fannin,48147,(903) 640-4171,http://www.co.fannin.tx.us/page/fannin.sheriff,33.592019,-96.217008,528,428,Not Specified,DHS HIFLD Critical Infrastructure
10001254,Fannin County South Jail Annex,County / Local,County / Local Jail,Not Specified,Open,725 County Rd 4200,Bonham,TX,75418,Fannin,48147,(903) 449-4200,,33.563,-96.195016,96,93,Not Specified,DHS HIFLD Critical Infrastructure
10006518,Kinney County Detention Center,County / Local,County / Local Jail,Not Specified,Open,1501 Ranch Road 131,Brackettville,TX,78832,Kinney,48271,(830) 563-6222,https://www.geogroup.com/Locations,29.284224,-100.410723,384,0,Not Specified,DHS HIFLD Critical Infrastructure
10004435,Kinney County Jail,County / Local,County / Local Jail,Not Specified,Open,109 North Street,Brackettville,TX,78832,Kinney,48271,(830) 563-2788,,29.311462,-100.417913,28,14,Not Specified,DHS HIFLD Critical Infrastructure
10004409,McCulloch County Jail,County / Local,County / Local Jail,Not Specified,Open,300 West Main Street,Brady,TX,76825,McCulloch,48307,(325) 597-2290,,31.135831,-99.337139,22,40,Not Specified,DHS HIFLD Critical Infrastructure
10001267,Stephens County Law Enforcement Center,County / Local,County / Local Jail,Not Specified,Open,210 East Dyer,Breckenridge,TX,76424,Stephens,48429,(254) 559-2705,,32.757756,-98.900748,54,25,Not Specified,DHS HIFLD Critical Infrastructure
10002848,Washington County Jail,County / Local,County / Local Jail,Not Specified,Open,1206 Old Independence Rd,Brenham,TX,77833,Washington,48477,(979) 277-6255,http://www.washingtoncosheriff.org/,30.180905,-96.386714,176,78,Not Specified,DHS HIFLD Critical Infrastructure
10005131,Brownsville City Jail,County / Local,County / Local Jail,Not Specified,Open,600 East Jackson Street,Brownsville,TX,78520,Cameron,48061,(956) 548-7000,http://www.brownsvillepd.com/,25.907856,-97.498384,,23,Not Specified,DHS HIFLD Critical Infrastructure
10000256,Cameron County Detention Center 1,County / Local,County / Local Jail,Not Specified,Open,1145 E Harrison,Brownsville,TX,78520,Cameron,48061,(956) 544-0865,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,25.906551,-97.492514,,349,Not Specified,DHS HIFLD Critical Infrastructure
10000255,Cameron County Detention Center 2,County / Local,County / Local Jail,Not Specified,Open,1145 E Harrison,Brownsville,TX,78520,Cameron,48061,(956) 544-0814,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,25.907157,-97.493161,,348,Not Specified,DHS HIFLD Critical Infrastructure
10002948,Cameron County Jail,County / Local,County / Local Jail,Not Specified,Open,954 E Harrison St,Brownsville,TX,78520,Cameron,48061,(956) 544-0865,http://www.co.cameron.tx.us/sheriffs/sheriffsoffice.html,25.907552,-97.494874,1746,1077,Not Specified,DHS HIFLD Critical Infrastructure
10005122,Brown County Jail / Law Enforcement Center,County / Local,County / Local Jail,Not Specified,Open,1050 W Commerce,Brownwood,TX,76801,Brown,48049,(325) 641-2481,,31.725238,-99.00407,196,165,Not Specified,DHS HIFLD Critical Infrastructure
